5	5672.6	2984.8	2232.2	661.8
6	1758.6666666666667	919.6666666666666	815.1666666666666	545.1666666666666
7	1633.5714285714287	1005.4285714285714	823.8571428571429	622.5714285714286
8	2014.875	906.5	877.125	630.75
9	1394.888888888889	769.7777777777778	686.6666666666666	538.6666666666666
10	1522.2	841.3	1286.9	811.4
11	1519.6363636363637	720.7272727272727	672.5454545454545	524.0909090909091
12	4541.25	3309.8333333333335	3401.0833333333335	1119.0833333333333
13	759.3076923076923	211593.61538461538	1103.923076923077	514.0
14	738.3571428571429	396.64285714285717	324.92857142857144	251.71428571428572
15	1004.7333333333333	4281.466666666666	491.8666666666667	347.46666666666664
16	784.375	387.125	386.6875	247.0
17	5289.235294117647	27745.235294117647	839.8235294117648	370.8235294117647
18	2390.5	1181.3333333333333	362.3888888888889	162.38888888888889
19	1219.8947368421052	246.10526315789474	344.57894736842104	152.42105263157896
20	419.75	245.65	312.8	149.1
21	410.42857142857144	317.5238095238095	320.23809523809524	150.1904761904762
22	397.45454545454544	236.36363636363637	356.22727272727275	158.3181818181818
23	428.1304347826087	223.04347826086956	28721.478260869564	256.7391304347826
24	434.125	232.83333333333334	229.125	153.625
25	368.44	225.2	216.16	128.76
26	361.1923076923077	221.53846153846155	198.42307692307693	291.2307692307692
27	468.22222222222223	256.0740740740741	200.14814814814815	162.88888888888889
28	379.75	219.67857142857142	200.14285714285714	141.17857142857142
29	433.7586206896552	215.6551724137931	201.75862068965517	164.58620689655172
30	357.6	202.46666666666667	189.83333333333334	120.2
31	322.2258064516129	222.93548387096774	212.32258064516128	139.8709677419355
32	316.96875	215.46875	404.03125	122.125
33	313.3939393939394	209.6969696969697	187.57575757575756	164.0
34	232.8235294117647	116.44117647058823	162.41176470588235	82.47058823529412
35	115.22857142857143	99.62857142857143	67.88571428571429	76.57142857142857
36	311.5	140.5	188.94444444444446	173.77777777777777
37	217.67567567567568	266.05405405405406	132.0	112.27027027027027
38	322.7894736842105	192.71052631578948	162.60526315789474	135.5
39	314.12820512820514	181.66666666666666	180.2051282051282	119.3076923076923
40	259.8	178.075	194.325	123.35
41	145.9268292682927	106.97560975609755	92.17073170731707	167.6829268292683
42	279.54761904761904	181.1904761904762	160.04761904761904	127.45238095238095
43	302.72093023255815	178.97674418604652	174.93023255813952	125.04651162790698
44	236.3409090909091	171.0909090909091	155.1590909090909	117.61363636363636
45	541.7555555555556	184.55555555555554	254.51111111111112	123.91111111111111
46	258.32608695652175	159.7391304347826	167.34782608695653	120.32608695652173
47	247.85106382978722	166.7659574468085	153.72340425531914	118.42553191489361
48	392.0833333333333	209.54166666666666	220.20833333333334	130.27083333333334
49	374.6734693877551	221.57142857142858	175.0408163265306	129.40816326530611
50	187.18	106.24	112.48	79.54
51	375.0	195.0	282.70588235294116	141.54901960784315
52	372.9423076923077	202.76923076923077	294.4423076923077	133.3846153846154
53	275.1320754716981	139.0	152.8490566037736	114.81132075471699
54	251.90740740740742	136.25925925925927	153.37037037037038	120.5925925925926
55	364.41818181818184	194.43636363636364	163.9090909090909	273.3090909090909
56	306.3392857142857	170.01785714285714	165.01785714285714	103.89285714285714
57	2930.0877192982457	185.8421052631579	163.73684210526315	111.36842105263158
58	634.6034482758621	247.5	212.51724137931035	274.12068965517244
59	282.77966101694915	188.66101694915255	162.98305084745763	118.77966101694915
60	327.0833333333333	171.6	163.46666666666667	113.61666666666666
61	299.0	178.327868852459	253.01639344262296	116.91803278688525
62	286.53225806451616	179.75806451612902	158.7258064516129	113.66129032258064
63	383.015873015873	190.1904761904762	193.79365079365078	127.77777777777777
64	228.0	193.1875	121.75	105.890625
65	334.6307692307692	191.69230769230768	176.47692307692307	122.47692307692307
66	311.09090909090907	177.06060606060606	194.9848484848485	153.6060606060606
67	223.3582089552239	144.83582089552237	122.41791044776119	107.67164179104478
68	243.33823529411765	155.55882352941177	194.26470588235293	107.95588235294117
69	236.57971014492753	241.82608695652175	148.55072463768116	118.68115942028986
70	274.3857142857143	169.61428571428573	138.12857142857143	108.34285714285714
71	255.35211267605635	154.9718309859155	167.90140845070422	114.83098591549296
72	327.6666666666667	187.29166666666666	176.0	118.23611111111111
73	334.82191780821915	179.6164383561644	163.08219178082192	102.52054794520548
74	330.05405405405406	174.85135135135135	135.17567567567568	105.82432432432432
75	210.94666666666666	127.17333333333333	122.38666666666667	102.69333333333333
76	187.8815789473684	209.76315789473685	120.40789473684211	103.15789473684211
77	2915.4545454545455	192.75324675324674	164.35064935064935	113.2987012987013
78	219.24358974358975	160.7948717948718	115.97435897435898	188.51282051282053
